Reviewer_ID;Project Title;Feasibility Rating;Rating Accuracy
z_assessor_2301;Medical Records Ownership Protocol;5;1
z_assessor_3193;Medical Records Ownership Protocol;5;1
z_assessor_2259;Medical Records Ownership Protocol;3;0
z_assessor_2255;Medical Records Ownership Protocol;5;1
z_assessor_2714;Medical Records Ownership Protocol;5;1
z_assessor_2194;Haskell Course For Developers;5;1
z_assessor_2217;Haskell Course For Developers;4;1
z_assessor_2352;Haskell Course For Developers;5;1
z_assessor_2461;Haskell Course For Developers;5;1
z_assessor_2552;Haskell Course For Developers;5;1
z_assessor_2732;Haskell Course For Developers;5;1
z_assessor_2771;Haskell Course For Developers;5;1
z_assessor_2985;Haskell Course For Developers;4;1
z_assessor_2996;Haskell Course For Developers;5;1
z_assessor_3021;Haskell Course For Developers;5;1
z_assessor_3023;Haskell Course For Developers;5;1
z_assessor_3046;Haskell Course For Developers;5;1
z_assessor_3068;Haskell Course For Developers;3;0
z_assessor_3833;Haskell Course For Developers;5;1
z_assessor_3870;Haskell Course For Developers;5;1
z_assessor_4099;Haskell Course For Developers;4;1
z_assessor_4100;Haskell Course For Developers;5;1
z_assessor_4101;Haskell Course For Developers;5;1
z_assessor_2207;China Info Hub Continued;5;1
z_assessor_2483;China Info Hub Continued;5;1
z_assessor_2631;China Info Hub Continued;5;1
z_assessor_2751;China Info Hub Continued;5;1
z_assessor_2933;China Info Hub Continued;5;1
z_assessor_3001;China Info Hub Continued;5;1
z_assessor_3008;China Info Hub Continued;5;1
z_assessor_3189;China Info Hub Continued;4;1
z_assessor_3362;China Info Hub Continued;4;1
z_assessor_3420;China Info Hub Continued;5;1
z_assessor_3438;China Info Hub Continued;5;1
z_assessor_3521;China Info Hub Continued;4;1
z_assessor_3553;China Info Hub Continued;5;1
z_assessor_2207;Cardano Bridges in Japanese;4;1
z_assessor_2289;Cardano Bridges in Japanese;2;0
z_assessor_2299;Cardano Bridges in Japanese;4;1
z_assessor_2734;Cardano Bridges in Japanese;4;1
z_assessor_2814;Cardano Bridges in Japanese;5;1
z_assessor_3225;Cardano Bridges in Japanese;3;0
z_assessor_3408;Cardano Bridges in Japanese;4;1
z_assessor_2207;Cardano General Help Desk;5;1
z_assessor_2328;Cardano General Help Desk;3;0
z_assessor_2504;Cardano General Help Desk;3;0
z_assessor_2585;Cardano General Help Desk;4;1
z_assessor_2741;Cardano General Help Desk;5;1
z_assessor_2781;Cardano General Help Desk;3;0
z_assessor_3063;Cardano General Help Desk;4;1
z_assessor_3081;Cardano General Help Desk;4;1
z_assessor_2207;Cardano Student Learning Platform;5;1
z_assessor_2222;Cardano Student Learning Platform;5;1
z_assessor_2404;Cardano Student Learning Platform;3;0
z_assessor_2483;Cardano Student Learning Platform;5;1
z_assessor_2504;Cardano Student Learning Platform;4;1
z_assessor_2616;Cardano Student Learning Platform;3;0
z_assessor_2734;Cardano Student Learning Platform;3;0
z_assessor_2890;Cardano Student Learning Platform;3;0
z_assessor_2916;Cardano Student Learning Platform;5;1
z_assessor_3008;Cardano Student Learning Platform;5;1
z_assessor_3081;Cardano Student Learning Platform;4;1
z_assessor_3216;Cardano Student Learning Platform;3;0
z_assessor_3233;Cardano Student Learning Platform;4;1
z_assessor_3320;Cardano Student Learning Platform;4;1
z_assessor_3352;Cardano Student Learning Platform;4;1
z_assessor_3438;Cardano Student Learning Platform;5;1
z_assessor_3470;Cardano Student Learning Platform;1;0
z_assessor_3521;Cardano Student Learning Platform;4;1
z_assessor_3617;Cardano Student Learning Platform;3;0
z_assessor_2209;Wolfram UTxO History&Collaboration;4;1
z_assessor_2233;Wolfram UTxO History&Collaboration;5;1
z_assessor_2261;Wolfram UTxO History&Collaboration;5;1
z_assessor_2552;Wolfram UTxO History&Collaboration;5;1
z_assessor_2786;Wolfram UTxO History&Collaboration;4;1
z_assessor_3138;Wolfram UTxO History&Collaboration;5;1
z_assessor_3181;Wolfram UTxO History&Collaboration;3;0
z_assessor_2215;Bringing Cardano to Cambridge;4;0
z_assessor_2219;Bringing Cardano to Cambridge;5;0
z_assessor_2404;Bringing Cardano to Cambridge;3;1
z_assessor_2419;Bringing Cardano to Cambridge;4;0
z_assessor_2462;Bringing Cardano to Cambridge;2;1
z_assessor_2616;Bringing Cardano to Cambridge;5;0
z_assessor_2741;Bringing Cardano to Cambridge;5;0
z_assessor_2754;Bringing Cardano to Cambridge;5;0
z_assessor_2878;Bringing Cardano to Cambridge;2;1
z_assessor_2906;Bringing Cardano to Cambridge;5;0
z_assessor_2941;Bringing Cardano to Cambridge;4;0
z_assessor_2971;Bringing Cardano to Cambridge;4;0
z_assessor_2976;Bringing Cardano to Cambridge;4;0
z_assessor_3008;Bringing Cardano to Cambridge;5;0
z_assessor_3216;Bringing Cardano to Cambridge;4;0
z_assessor_3270;Bringing Cardano to Cambridge;4;0
z_assessor_3362;Bringing Cardano to Cambridge;4;0
z_assessor_3401;Bringing Cardano to Cambridge;4;0
z_assessor_3617;Bringing Cardano to Cambridge;3;1
z_assessor_2215;Cardano Africa SmartFarming DApp;5;1
z_assessor_2552;Cardano Africa SmartFarming DApp;4;1
z_assessor_2976;Cardano Africa SmartFarming DApp;4;1
z_assessor_3256;Cardano Africa SmartFarming DApp;4;1
z_assessor_3800;Cardano Africa SmartFarming DApp;3;0
z_assessor_2216;CEVI - INFO HUB FOR VN (EN);5;1
z_assessor_2323;CEVI - INFO HUB FOR VN (EN);5;1
z_assessor_2327;CEVI - INFO HUB FOR VN (EN);5;1
z_assessor_2878;CEVI - INFO HUB FOR VN (EN);4;1
z_assessor_3037;CEVI - INFO HUB FOR VN (EN);5;1
z_assessor_3052;CEVI - INFO HUB FOR VN (EN);5;1
z_assessor_3196;CEVI - INFO HUB FOR VN (EN);5;1
z_assessor_3225;CEVI - INFO HUB FOR VN (EN);5;1
z_assessor_3249;CEVI - INFO HUB FOR VN (EN);5;1
z_assessor_3449;CEVI - INFO HUB FOR VN (EN);5;1
z_assessor_2217;Impact lending for the unbanked;4;1
z_assessor_2259;Impact lending for the unbanked;5;1
z_assessor_2578;Impact lending for the unbanked;5;1
z_assessor_2771;Impact lending for the unbanked;4;1
z_assessor_3870;Impact lending for the unbanked;4;1
z_assessor_2217;Accounting Reporting France;3;0
z_assessor_2461;Accounting Reporting France;4;1
z_assessor_2576;Accounting Reporting France;4;1
z_assessor_2771;Accounting Reporting France;5;1
z_assessor_2824;Accounting Reporting France;5;1
z_assessor_2979;Accounting Reporting France;5;1
z_assessor_3016;Accounting Reporting France;5;1
z_assessor_3046;Accounting Reporting France;5;1
z_assessor_3279;Accounting Reporting France;5;1
z_assessor_3281;Accounting Reporting France;4;1
z_assessor_3870;Accounting Reporting France;5;1
z_assessor_3902;Accounting Reporting France;5;1
z_assessor_2222;Cross-Chain Fake NFT Protection;5;1
z_assessor_2292;Cross-Chain Fake NFT Protection;4;1
z_assessor_2419;Cross-Chain Fake NFT Protection;5;1
z_assessor_2616;Cross-Chain Fake NFT Protection;5;1
z_assessor_2713;Cross-Chain Fake NFT Protection;4;1
z_assessor_2847;Cross-Chain Fake NFT Protection;4;1
z_assessor_3187;Cross-Chain Fake NFT Protection;4;1
z_assessor_3252;Cross-Chain Fake NFT Protection;5;1
z_assessor_2222;Attract ETH NFT Projects & Talent;4;0
z_assessor_2702;Attract ETH NFT Projects & Talent;5;0
z_assessor_2847;Attract ETH NFT Projects & Talent;5;0
z_assessor_2855;Attract ETH NFT Projects & Talent;5;0
z_assessor_2918;Attract ETH NFT Projects & Talent;4;0
z_assessor_2996;Attract ETH NFT Projects & Talent;4;0
z_assessor_3265;Attract ETH NFT Projects & Talent;5;0
z_assessor_3616;Attract ETH NFT Projects & Talent;4;0
z_assessor_3650;Attract ETH NFT Projects & Talent;5;0
z_assessor_4072;Attract ETH NFT Projects & Talent;4;0
z_assessor_2222;Game Play and Earn from EVM Network;4;0
z_assessor_2237;Game Play and Earn from EVM Network;5;0
z_assessor_2292;Game Play and Earn from EVM Network;5;0
z_assessor_2464;Game Play and Earn from EVM Network;5;0
z_assessor_2714;Game Play and Earn from EVM Network;4;0
z_assessor_2786;Game Play and Earn from EVM Network;5;0
z_assessor_2826;Game Play and Earn from EVM Network;4;0
z_assessor_3008;Game Play and Earn from EVM Network;4;0
z_assessor_3046;Game Play and Earn from EVM Network;4;0
z_assessor_4100;Game Play and Earn from EVM Network;5;0
z_assessor_4101;Game Play and Earn from EVM Network;5;0
z_assessor_2222;cexplorer.io - cardano explorer;4;1
z_assessor_2301;cexplorer.io - cardano explorer;1;0
z_assessor_2317;cexplorer.io - cardano explorer;5;1
z_assessor_2643;cexplorer.io - cardano explorer;2;0
z_assessor_2672;cexplorer.io - cardano explorer;2;0
z_assessor_2684;cexplorer.io - cardano explorer;4;1
z_assessor_2720;cexplorer.io - cardano explorer;5;1
z_assessor_3988;cexplorer.io - cardano explorer;5;1
z_assessor_2222;Bringing Business to Cardano;4;1
z_assessor_2245;Bringing Business to Cardano;4;1
z_assessor_2385;Bringing Business to Cardano;5;1
z_assessor_2704;Bringing Business to Cardano;5;1
z_assessor_2747;Bringing Business to Cardano;4;1
z_assessor_3844;Bringing Business to Cardano;5;1
z_assessor_2222;EVM DAO Integration;5;0
z_assessor_2714;EVM DAO Integration;5;0
z_assessor_2847;EVM DAO Integration;4;0
z_assessor_2895;EVM DAO Integration;5;0
z_assessor_2911;EVM DAO Integration;5;0
z_assessor_2228;PubWeave: Academic Publishing;5;0
z_assessor_2482;PubWeave: Academic Publishing;5;0
z_assessor_2622;PubWeave: Academic Publishing;5;0
z_assessor_2675;PubWeave: Academic Publishing;5;0
z_assessor_2966;PubWeave: Academic Publishing;5;0
z_assessor_3084;PubWeave: Academic Publishing;4;0
z_assessor_3296;PubWeave: Academic Publishing;5;0
z_assessor_3319;PubWeave: Academic Publishing;5;0
z_assessor_3472;PubWeave: Academic Publishing;5;0
z_assessor_3872;PubWeave: Academic Publishing;5;0
z_assessor_3891;PubWeave: Academic Publishing;4;0
z_assessor_4098;PubWeave: Academic Publishing;5;0
z_assessor_2228;Cardano Asia TikTok Channel;5;1
z_assessor_2476;Cardano Asia TikTok Channel;5;1
z_assessor_2483;Cardano Asia TikTok Channel;5;1
z_assessor_2552;Cardano Asia TikTok Channel;5;1
z_assessor_2618;Cardano Asia TikTok Channel;4;1
z_assessor_2678;Cardano Asia TikTok Channel;5;1
z_assessor_2704;Cardano Asia TikTok Channel;5;1
z_assessor_2732;Cardano Asia TikTok Channel;5;1
z_assessor_2741;Cardano Asia TikTok Channel;4;1
z_assessor_2749;Cardano Asia TikTok Channel;5;1
z_assessor_2771;Cardano Asia TikTok Channel;5;1
z_assessor_2916;Cardano Asia TikTok Channel;5;1
z_assessor_2936;Cardano Asia TikTok Channel;5;1
z_assessor_2985;Cardano Asia TikTok Channel;5;1
z_assessor_3001;Cardano Asia TikTok Channel;5;1
z_assessor_3008;Cardano Asia TikTok Channel;5;1
z_assessor_3011;Cardano Asia TikTok Channel;5;1
z_assessor_3082;Cardano Asia TikTok Channel;5;1
z_assessor_3144;Cardano Asia TikTok Channel;4;1
z_assessor_3183;Cardano Asia TikTok Channel;5;1
z_assessor_3196;Cardano Asia TikTok Channel;5;1
z_assessor_3198;Cardano Asia TikTok Channel;5;1
z_assessor_3216;Cardano Asia TikTok Channel;5;1
z_assessor_3225;Cardano Asia TikTok Channel;5;1
z_assessor_3235;Cardano Asia TikTok Channel;5;1
z_assessor_3243;Cardano Asia TikTok Channel;5;1
z_assessor_3353;Cardano Asia TikTok Channel;4;1
z_assessor_3376;Cardano Asia TikTok Channel;5;1
z_assessor_3449;Cardano Asia TikTok Channel;5;1
z_assessor_3521;Cardano Asia TikTok Channel;5;1
z_assessor_3899;Cardano Asia TikTok Channel;4;1
z_assessor_4096;Cardano Asia TikTok Channel;4;1
z_assessor_2233;littlefish - Ocean Technologies;4;1
z_assessor_2548;littlefish - Ocean Technologies;5;1
z_assessor_2786;littlefish - Ocean Technologies;5;1
z_assessor_2824;littlefish - Ocean Technologies;5;1
z_assessor_2902;littlefish - Ocean Technologies;5;1
z_assessor_3287;littlefish - Ocean Technologies;5;1
z_assessor_2233;Oneiron: Cardano Sidechain SDK;4;0
z_assessor_3237;Oneiron: Cardano Sidechain SDK;5;0
z_assessor_3773;Oneiron: Cardano Sidechain SDK;5;0
z_assessor_4072;Oneiron: Cardano Sidechain SDK;5;0
z_assessor_2259;Oneiron: Cardano Sidechain SDK;4;0
z_assessor_2237;TapTools: All-In-One Platform;5;1
z_assessor_2479;TapTools: All-In-One Platform;5;1
z_assessor_2817;TapTools: All-In-One Platform;5;1
z_assessor_3207;TapTools: All-In-One Platform;4;1
z_assessor_3214;TapTools: All-In-One Platform;5;1
z_assessor_3237;TapTools: All-In-One Platform;5;1
z_assessor_3472;TapTools: All-In-One Platform;5;1
z_assessor_3906;TapTools: All-In-One Platform;4;1
z_assessor_4106;TapTools: All-In-One Platform;3;0
z_assessor_4113;TapTools: All-In-One Platform;4;1
z_assessor_2252;Driving Adoption via Travel D'Apps;2;0
z_assessor_2299;Driving Adoption via Travel D'Apps;5;1
z_assessor_2468;Driving Adoption via Travel D'Apps;3;0
z_assessor_2552;Driving Adoption via Travel D'Apps;4;1
z_assessor_3016;Driving Adoption via Travel D'Apps;5;1
z_assessor_2252;CardanoPress: ISPO Dashboard;4;1
z_assessor_2298;CardanoPress: ISPO Dashboard;4;1
z_assessor_2299;CardanoPress: ISPO Dashboard;4;1
z_assessor_2463;CardanoPress: ISPO Dashboard;4;1
z_assessor_2642;CardanoPress: ISPO Dashboard;3;0
z_assessor_2817;CardanoPress: ISPO Dashboard;4;1
z_assessor_2826;CardanoPress: ISPO Dashboard;4;1
z_assessor_2935;CardanoPress: ISPO Dashboard;5;1
z_assessor_3624;CardanoPress: ISPO Dashboard;4;1
z_assessor_2255;Evolve Eternl;3;1
z_assessor_2534;Evolve Eternl;3;1
z_assessor_2817;Evolve Eternl;5;0
z_assessor_2878;Evolve Eternl;3;1
z_assessor_3296;Evolve Eternl;3;1
z_assessor_3319;Evolve Eternl;4;0
z_assessor_3320;Evolve Eternl;4;0
z_assessor_3497;Evolve Eternl;4;0
z_assessor_2255;Translate Eternl;2;1
z_assessor_2264;Translate Eternl;4;0
z_assessor_2274;Translate Eternl;3;1
z_assessor_2289;Translate Eternl;4;0
z_assessor_2554;Translate Eternl;5;0
z_assessor_2675;Translate Eternl;3;1
z_assessor_2893;Translate Eternl;3;1
z_assessor_2940;Translate Eternl;4;0
z_assessor_3186;Translate Eternl;4;0
z_assessor_3225;Translate Eternl;3;1
z_assessor_3296;Translate Eternl;2;1
z_assessor_3319;Translate Eternl;4;0
z_assessor_2259;HONEYBEES ON BLOCKCHAIN;4;0
z_assessor_2348;HONEYBEES ON BLOCKCHAIN;4;0
z_assessor_2352;HONEYBEES ON BLOCKCHAIN;4;0
z_assessor_2558;HONEYBEES ON BLOCKCHAIN;4;0
z_assessor_2675;HONEYBEES ON BLOCKCHAIN;5;0
z_assessor_2735;HONEYBEES ON BLOCKCHAIN;5;0
z_assessor_2771;HONEYBEES ON BLOCKCHAIN;4;0
z_assessor_2938;HONEYBEES ON BLOCKCHAIN;5;0
z_assessor_3046;HONEYBEES ON BLOCKCHAIN;4;0
z_assessor_3061;HONEYBEES ON BLOCKCHAIN;3;1
z_assessor_3319;HONEYBEES ON BLOCKCHAIN;5;0
z_assessor_3321;HONEYBEES ON BLOCKCHAIN;5;0
z_assessor_3325;HONEYBEES ON BLOCKCHAIN;5;0
z_assessor_3338;HONEYBEES ON BLOCKCHAIN;5;0
z_assessor_3848;HONEYBEES ON BLOCKCHAIN;4;0
z_assessor_3870;HONEYBEES ON BLOCKCHAIN;4;0
z_assessor_4060;HONEYBEES ON BLOCKCHAIN;5;0
z_assessor_4098;HONEYBEES ON BLOCKCHAIN;4;0
z_assessor_2259;Recognize Impact through DIDs;4;1
z_assessor_2352;Recognize Impact through DIDs;5;1
z_assessor_2622;Recognize Impact through DIDs;5;1
z_assessor_3223;Recognize Impact through DIDs;5;1
z_assessor_4097;Recognize Impact through DIDs;4;1
z_assessor_2259;Employment Credentials on PRISM;4;1
z_assessor_2513;Employment Credentials on PRISM;5;1
z_assessor_2576;Employment Credentials on PRISM;4;1
z_assessor_2811;Employment Credentials on PRISM;5;1
z_assessor_2996;Employment Credentials on PRISM;4;1
z_assessor_3046;Employment Credentials on PRISM;5;1
z_assessor_3158;Employment Credentials on PRISM;4;1
z_assessor_4055;Employment Credentials on PRISM;4;1
z_assessor_4060;Employment Credentials on PRISM;5;1
z_assessor_2259;Cardano Community Center Cape Town;4;1
z_assessor_2380;Cardano Community Center Cape Town;5;1
z_assessor_2458;Cardano Community Center Cape Town;4;1
z_assessor_2461;Cardano Community Center Cape Town;5;1
z_assessor_2489;Cardano Community Center Cape Town;5;1
z_assessor_2552;Cardano Community Center Cape Town;4;1
z_assessor_2786;Cardano Community Center Cape Town;5;1
z_assessor_2840;Cardano Community Center Cape Town;5;1
z_assessor_2886;Cardano Community Center Cape Town;5;1
z_assessor_2908;Cardano Community Center Cape Town;5;1
z_assessor_2927;Cardano Community Center Cape Town;5;1
z_assessor_3021;Cardano Community Center Cape Town;4;1
z_assessor_3052;Cardano Community Center Cape Town;5;1
z_assessor_3087;Cardano Community Center Cape Town;5;1
z_assessor_3189;Cardano Community Center Cape Town;4;1
z_assessor_3193;Cardano Community Center Cape Town;5;1
z_assessor_3196;Cardano Community Center Cape Town;5;1
z_assessor_3235;Cardano Community Center Cape Town;5;1
z_assessor_3241;Cardano Community Center Cape Town;5;1
z_assessor_3243;Cardano Community Center Cape Town;5;1
z_assessor_3445;Cardano Community Center Cape Town;5;1
z_assessor_3514;Cardano Community Center Cape Town;5;1
z_assessor_3777;Cardano Community Center Cape Town;5;1
z_assessor_3833;Cardano Community Center Cape Town;5;1
z_assessor_2259;Stay Updated With Cardano Events;4;1
z_assessor_2461;Stay Updated With Cardano Events;5;1
z_assessor_2817;Stay Updated With Cardano Events;5;1
z_assessor_3153;Stay Updated With Cardano Events;4;1
z_assessor_3170;Stay Updated With Cardano Events;3;0
z_assessor_2259;Courses & Education Crypto MKTPLACE;4;1
z_assessor_2888;Courses & Education Crypto MKTPLACE;5;1
z_assessor_2902;Courses & Education Crypto MKTPLACE;5;1
z_assessor_2992;Courses & Education Crypto MKTPLACE;3;0
z_assessor_4097;Courses & Education Crypto MKTPLACE;4;1
z_assessor_4098;Courses & Education Crypto MKTPLACE;4;1
z_assessor_4108;Courses & Education Crypto MKTPLACE;5;1
z_assessor_2259;Connecting Asian Voter and Proposer;4;1
z_assessor_2274;Connecting Asian Voter and Proposer;5;1
z_assessor_2542;Connecting Asian Voter and Proposer;4;1
z_assessor_2771;Connecting Asian Voter and Proposer;5;1
z_assessor_2985;Connecting Asian Voter and Proposer;5;1
z_assessor_3046;Connecting Asian Voter and Proposer;5;1
z_assessor_3119;Connecting Asian Voter and Proposer;4;1
z_assessor_3196;Connecting Asian Voter and Proposer;4;1
z_assessor_3213;Connecting Asian Voter and Proposer;5;1
z_assessor_3216;Connecting Asian Voter and Proposer;4;1
z_assessor_3870;Connecting Asian Voter and Proposer;5;1
z_assessor_3902;Connecting Asian Voter and Proposer;4;1
z_assessor_2259;Proposals Mentors Marketplace - 2;5;0
z_assessor_2461;Proposals Mentors Marketplace - 2;5;0
z_assessor_2754;Proposals Mentors Marketplace - 2;5;0
z_assessor_2817;Proposals Mentors Marketplace - 2;5;0
z_assessor_3998;Proposals Mentors Marketplace - 2;5;0
z_assessor_2259;Mtidano: NFTrees 4 Erosion Control;4;0
z_assessor_2517;Mtidano: NFTrees 4 Erosion Control;3;1
z_assessor_2817;Mtidano: NFTrees 4 Erosion Control;4;0
z_assessor_2996;Mtidano: NFTrees 4 Erosion Control;4;0
z_assessor_3237;Mtidano: NFTrees 4 Erosion Control;3;1
z_assessor_4098;Mtidano: NFTrees 4 Erosion Control;3;1
z_assessor_2264;Gov3 - DAO Delegation Dashboard;5;1
z_assessor_2292;Gov3 - DAO Delegation Dashboard;5;1
z_assessor_2436;Gov3 - DAO Delegation Dashboard;5;1
z_assessor_2968;Gov3 - DAO Delegation Dashboard;4;1
z_assessor_3813;Gov3 - DAO Delegation Dashboard;5;1
z_assessor_2264;Adosia Spaceprinter Lite;4;0
z_assessor_2761;Adosia Spaceprinter Lite;5;0
z_assessor_2525;Adosia Spaceprinter Lite;5;0
z_assessor_2257;Adosia Spaceprinter Lite;3;1
z_assessor_2274;Plural Voting and Identity for DAOs;5;0
z_assessor_2312;Plural Voting and Identity for DAOs;5;0
z_assessor_2397;Plural Voting and Identity for DAOs;5;0
z_assessor_2409;Plural Voting and Identity for DAOs;5;0
z_assessor_2795;Plural Voting and Identity for DAOs;5;0
z_assessor_2836;Plural Voting and Identity for DAOs;5;0
z_assessor_3045;Plural Voting and Identity for DAOs;5;0
z_assessor_3138;Plural Voting and Identity for DAOs;5;0
z_assessor_3287;Plural Voting and Identity for DAOs;5;0
z_assessor_3401;Plural Voting and Identity for DAOs;5;0
z_assessor_2274;Legal & Financial Consulting Hub;5;0
z_assessor_2371;Legal & Financial Consulting Hub;4;0
z_assessor_2631;Legal & Financial Consulting Hub;3;1
z_assessor_2879;Legal & Financial Consulting Hub;5;0
z_assessor_2915;Legal & Financial Consulting Hub;5;0
z_assessor_3008;Legal & Financial Consulting Hub;5;0
z_assessor_3016;Legal & Financial Consulting Hub;5;0
z_assessor_3073;Legal & Financial Consulting Hub;3;1
z_assessor_3183;Legal & Financial Consulting Hub;4;0
z_assessor_3367;Legal & Financial Consulting Hub;4;0
z_assessor_3420;Legal & Financial Consulting Hub;5;0
z_assessor_3514;Legal & Financial Consulting Hub;3;1
z_assessor_3950;Legal & Financial Consulting Hub;4;0
z_assessor_2274;Buy food & make an impact;5;1
z_assessor_2479;Buy food & make an impact;4;1
z_assessor_2732;Buy food & make an impact;5;1
z_assessor_2757;Buy food & make an impact;5;1
z_assessor_2771;Buy food & make an impact;5;1
z_assessor_2976;Buy food & make an impact;5;1
z_assessor_3046;Buy food & make an impact;4;1
z_assessor_3329;Buy food & make an impact;5;1
z_assessor_3362;Buy food & make an impact;5;1
z_assessor_3870;Buy food & make an impact;5;1
z_assessor_2277;Lucid - Developing the Easy Way;5;1
z_assessor_2380;Lucid - Developing the Easy Way;5;1
z_assessor_2463;Lucid - Developing the Easy Way;3;0
z_assessor_2662;Lucid - Developing the Easy Way;5;1
z_assessor_2906;Lucid - Developing the Easy Way;4;1
z_assessor_2907;Lucid - Developing the Easy Way;5;1
z_assessor_2996;Lucid - Developing the Easy Way;5;1
z_assessor_3202;Lucid - Developing the Easy Way;5;1
z_assessor_3833;Lucid - Developing the Easy Way;5;1
z_assessor_4099;Lucid - Developing the Easy Way;4;1
z_assessor_2280;MLabs - Cardano DApp Schemas;4;1
z_assessor_2687;MLabs - Cardano DApp Schemas;5;1
z_assessor_2824;MLabs - Cardano DApp Schemas;5;1
z_assessor_2142;MLabs - Cardano DApp Schemas;5;1
z_assessor_2299;MLabs - Cardano DApp Schemas;5;1
z_assessor_2290;Smart Contract Audit projectNEWM;3;1
z_assessor_2525;Smart Contract Audit projectNEWM;4;0
z_assessor_2817;Smart Contract Audit projectNEWM;4;0
z_assessor_2824;Smart Contract Audit projectNEWM;4;0
z_assessor_2907;Smart Contract Audit projectNEWM;3;1
z_assessor_2290;WalletConnect for Cardano;5;1
z_assessor_2324;WalletConnect for Cardano;4;1
z_assessor_2335;WalletConnect for Cardano;4;1
z_assessor_2358;WalletConnect for Cardano;2;0
z_assessor_2482;WalletConnect for Cardano;3;0
z_assessor_2736;WalletConnect for Cardano;4;1
z_assessor_2795;WalletConnect for Cardano;2;0
z_assessor_2826;WalletConnect for Cardano;4;1
z_assessor_2878;WalletConnect for Cardano;4;1
z_assessor_2292;Governance Services Guild tools;5;1
z_assessor_2360;Governance Services Guild tools;5;1
z_assessor_2468;Governance Services Guild tools;4;1
z_assessor_2888;Governance Services Guild tools;5;1
z_assessor_3016;Governance Services Guild tools;5;1
z_assessor_3362;Governance Services Guild tools;5;1
z_assessor_2292;ADAO: Comprehensive DAO's Course;4;0
z_assessor_2358;ADAO: Comprehensive DAO's Course;4;0
z_assessor_2525;ADAO: Comprehensive DAO's Course;4;0
z_assessor_2664;ADAO: Comprehensive DAO's Course;5;0
z_assessor_2835;ADAO: Comprehensive DAO's Course;4;0
z_assessor_3472;ADAO: Comprehensive DAO's Course;5;0
z_assessor_3727;ADAO: Comprehensive DAO's Course;5;0
z_assessor_2298;CNFT Alliance: Japanese Community!;3;0
z_assessor_2306;CNFT Alliance: Japanese Community!;4;1
z_assessor_3270;CNFT Alliance: Japanese Community!;5;1
z_assessor_2219;CNFT Alliance: Japanese Community!;5;1
z_assessor_2398;CNFT Alliance: Japanese Community!;1;0
z_assessor_2222;CNFT Alliance: Japanese Community!;2;0
z_assessor_2048;CNFT Alliance: Japanese Community!;2;0
z_assessor_2299;Cardano Peer Education;5;1
z_assessor_2312;Cardano Peer Education;4;1
z_assessor_2483;Cardano Peer Education;5;1
z_assessor_2616;Cardano Peer Education;5;1
z_assessor_2631;Cardano Peer Education;5;1
z_assessor_2636;Cardano Peer Education;4;1
z_assessor_2671;Cardano Peer Education;5;1
z_assessor_2703;Cardano Peer Education;5;1
z_assessor_2704;Cardano Peer Education;5;1
z_assessor_2734;Cardano Peer Education;5;1
z_assessor_2869;Cardano Peer Education;5;1
z_assessor_2890;Cardano Peer Education;4;1
z_assessor_2906;Cardano Peer Education;5;1
z_assessor_2908;Cardano Peer Education;4;1
z_assessor_2915;Cardano Peer Education;5;1
z_assessor_2916;Cardano Peer Education;4;1
z_assessor_2924;Cardano Peer Education;5;1
z_assessor_3008;Cardano Peer Education;5;1
z_assessor_3124;Cardano Peer Education;5;1
z_assessor_3171;Cardano Peer Education;4;1
z_assessor_3230;Cardano Peer Education;5;1
z_assessor_3279;Cardano Peer Education;4;1
z_assessor_3281;Cardano Peer Education;3;0
z_assessor_3284;Cardano Peer Education;5;1
z_assessor_3319;Cardano Peer Education;5;1
z_assessor_3353;Cardano Peer Education;4;1
z_assessor_3362;Cardano Peer Education;4;1
z_assessor_3371;Cardano Peer Education;4;1
z_assessor_3378;Cardano Peer Education;3;0
z_assessor_3438;Cardano Peer Education;5;1
z_assessor_3521;Cardano Peer Education;5;1
z_assessor_3616;Cardano Peer Education;4;1
z_assessor_3624;Cardano Peer Education;5;1
z_assessor_3648;Cardano Peer Education;5;1
z_assessor_3759;Cardano Peer Education;5;1
z_assessor_2299;UPDEV CHALLENGE;5;1
z_assessor_2458;UPDEV CHALLENGE;5;1
z_assessor_2462;UPDEV CHALLENGE;4;1
z_assessor_2924;UPDEV CHALLENGE;1;0
z_assessor_2984;UPDEV CHALLENGE;4;1
z_assessor_3008;UPDEV CHALLENGE;5;1
z_assessor_3319;UPDEV CHALLENGE;5;1
z_assessor_3617;UPDEV CHALLENGE;5;1
z_assessor_3624;UPDEV CHALLENGE;5;1
z_assessor_3648;UPDEV CHALLENGE;5;1
z_assessor_2299;ALOHA for Cardano;2;0
z_assessor_2404;ALOHA for Cardano;5;1
z_assessor_2616;ALOHA for Cardano;5;1
z_assessor_2734;ALOHA for Cardano;4;1
z_assessor_2996;ALOHA for Cardano;5;1
z_assessor_3008;ALOHA for Cardano;5;1
z_assessor_3078;ALOHA for Cardano;4;1
z_assessor_3106;ALOHA for Cardano;4;1
z_assessor_3216;ALOHA for Cardano;5;1
z_assessor_3256;ALOHA for Cardano;4;1
z_assessor_3362;ALOHA for Cardano;4;1
z_assessor_4102;ALOHA for Cardano;4;1
z_assessor_2299;Login with Cardano Wallet - cAuth;5;0
z_assessor_2317;Login with Cardano Wallet - cAuth;5;0
